product_name,product_id,listing_price,sale_price,brand,description,rating,reviews
Nike Air Max Dia,CI3898-200,10995.0,8995,Nike,"Designed specifically for a woman's foot, the Nike Air Max Dia delivers a lifted look, an airy aesthetic and a sleek shape. The minimal upper modernises the look, while the Max Air unit, surrounded by clear TPU, is amplified even further by an exaggerated midsole for a boost of style.",5.0,3
Nike SB Alleyoop,CJ0882-001,10995.0,6495,Nike,"The Nike SB Alleyoop delivers comfort that lasts in a low-top silhouette. Soft suede and plush foam hug and support your foot, long after the sun goes down.",0.0,0
Nike Zoom Rise,BQ5467-101,11995.0,8397,Nike,"Bounce like never before in the Zoom Rise, Nike Basketball's artfully crafted creation for the upwardly mobile. This mid-top provides containment and support up through the ankle, while an extra-large Nike Zoom Air unit under the ball of your foot redefines how responsive a shoe can be.",4.0,2
Nike Phantom Vision Academy Dynamic Fit IC,AO3267-080,8495.0,6797,Nike,"The Nike Phantom Vision Academy Dynamic Fit IC provides precise touch to win small-sided glory, wherever the game finds you. A Ghost Laces system provides secure lockdown while a textured instep is always ready to receive, turn and score.",0.0,0
Air Jordan 1 Low,553558-125,10995.0,8995,Nike,"Inspired by the original that debuted in 1985, the Air Jordan 1 Low offers a clean, classic look that's familiar yet always fresh. It's made for casual mode, with an iconic design that goes with everything and never goes out of style.",4.6,34
Nike Air Max Bella TR 2,AQ7492-010,10995.0,6495,Nike,The Nike Air Max Bella TR 2 is a versatile trainer for weight training and station workouts. It's crafted from breathable fabric and features comfortable cushioning underfoot with a flat outsole for stability during workout sessions.,4.3,12
Nike Air Zoom Terra Kiger 6,CJ0220-400,10995.0,10995,Nike,"The Nike Air Zoom Terra Kiger 6 is built to take on wet and rocky trails. Lightweight in design, it features a sleeker look with a woven heel for a secure fit and feel.",5.0,2
Jordan Proto-React Z,CI3794-600,13995.0,11197,Nike,"Inspired by spacesuits, the Jordan Proto-React Z has a futuristic look with a fit and feel made for all-day wear. Responsive cushioning gives you more bounce with less weight, while an aeronautics-inspired shroud and snug bootie help keep you strapped in.",4.6,5
Nike Air Force 1 SP,CQ6566-700,10995.0,12995,Nike,The Nike Air Force 1 SP adds a shiny metallic finish to the details that made the original an icon.,4.7,3
Nike Zoom Pegasus Turbo,AJ4115-060,10995.0,15995,Nike,"The Nike Zoom Pegasus Turbo is the Pegasus you know and love with major upgrades for speed. The featherlight upper looks as fast as it feels, while the revolutionary Nike ZoomX foam that was designed for elite Nike runners during the Breaking 2 attempt brings record-breaking speed and responsiveness to your daily training runs.",3.6,20
Nike Free RN 5.0,AQ1316-500,7995.0,4797,Nike,"An ideal performer for runs of up to 3 miles, the Nike Free RN 5.0 returns to its roots as a running shoe. A stripped-down upper with single-layer mesh is stretchy to feel like a second skin. The lightweight midsole with less foam makes it easy to hit the ground running.",4.2,13
Air Jordan OG,133000-106,10995.0,11995,Nike,"First released in '98, the Air Jordan OG was designed for the women's basketball community who wanted an AJ all of their own. The original Air Jordan for women has dimpled leather and midsole sculpting inspired by the AJ13.",0.0,0
Nike Air Zoom Pegasus 36,BV5740-101,10995.0,6597,Nike,"The iconic Nike Air Zoom Pegasus 36 returns with more perforations for more cooling. An engineered mesh and synthetic upper strategically targets breathability across high-heat areas. A slimmer heel collar and tongue reduce bulk without compromising comfort, while exposed Flywire cables give you a snug fit at higher speeds.",0.0,0
Nike Air Max Tailwind IV SE,CJ9681-001,14995.0,10497,Nike,"Replicating the archival model from '99, the Nike Air Max Tailwind IV SE puts a new spin on a classic with modern detailing. Lightweight cushioning units give you comfort and style that lasts.",0.0,0
Nike Air VaporMax 2019 Premium,AT6817-300,16995.0,13597,Nike,"The Nike Air VaporMax 2019 Premium Shoe wraps your foot in stretchy woven material that gives structure and support to your stride. Underfoot, the lightest, most flexible Air Max cushioning to date gives a super-bouncy sensation that rivals running on air. Metallic Silver accents spark a sense of style.",5.0,1
NikeCourt Air Zoom Vapor Cage 4,CD0431-107,10995.0,12995,Nike,The NikeCourt Air Zoom Vapor Cage 4 is innovated to last. Rubber and flexible plastic are built to withstand your toughest matches while a unique lacing system keeps your laces hidden for extra durability.,4.7,3
Air Jordan 1 Nova XX,AV4052-116,10995.0,10495,Nike,"Featuring an internal 1/2 sleeve construction, the Air Jordan 1 Nova XX Shoe offers a snug fit without traditional laces. Underfoot, an Air-Sole unit at the heel provides lightweight cushioning that moves with you all day long.",5.0,1
Nike Air Max Tailwind IV,CK4122-100,15995.0,11197,Nike,"Still the world and let your attitude shine in the Nike Air Max Tailwind IV. Highly influenced by the bad girl of Air, the Air Max Plus, it refreshes the '90s classic with reflective details that take the OG's fading to new levels. A richly textured upper uses mesh and high-gloss leather, while the crisp white midsole features bursts of visible cushioning for comfort and boundless energy.",0.0,0
Nike Flex RN 2019,AQ7483-001,10995.0,6995,Nike,"The stretchable knit upper of the Nike Flex RN 2019 wraps you in softness as it expands and contracts with your foot. Dual-density foam layers supply durable cushioned comfort, while grooves on the outsole give you heel-to-toe flexibility.",4.5,2
Nike Mercurial Superfly 7 Club TF,AT7980-606,10995.0,5995,Nike,The Nike Mercurial Superfly 7 Club TF features a low-profile Dynamic Fit collar and synthetic material in the upper that wraps your foot for streamlined speed.,0.0,0
Nike Free X Metcon 2,CD8526-446,10995.0,9995,Nike,,3.0,7
Nike Mercurial Vapor 13 Academy MDS MG,CJ1292-703,10995.0,7495,Nike,Dream of speed and play fast in the Nike Mercurial Vapor 13 Academy MDS MG. A streamlined upper combines with a specialised soleplate for high-speed play and supercharged traction.,0.0,0
Nike Air Max Impact,CI1396-004,10995.0,7995,Nike,"The Nike Air Max Impact infuses bold, expressive details into a design that's a beast on the court. Responsive cushioning helps soften hard landings, while the moulded heel clip and dual-strap system combine for a lightweight, locked-in feel.",5.0,1
Nike Classic Cortez,807471-103,10995.0,6995,Nike,"The Nike Classic Cortez Women's Shoe is Nike's original running shoe, designed by Bill Bowerman and released in 1972. This version features a leather and synthetic leather construction for added durability.",4.5,34
Nike Air Max 90 Premium,CJ1794-600,10995.0,11995,Nike,"The Nike Air Max 90 Premium pays tribute to the steadfast Royal Mail workers in London. Nike Air cushioning provides comfort for all-day wear, while fabric and leather on the upper combine breathability with durability. Details like crowns on the laces and colours inspired by Royal Mail uniforms nod to those who deliver day in and day out.",5.0,2
Nike Renew Run,CK6360-001,10995.0,6995,Nike,"The Nike Renew Run keeps you moving with softer foam for a cushioned feel. Designed with the everyday runner in mind, this shoe delivers secure support and durable traction for comfort on the go.",4.8,5
Nike Air Max 270 Special Edition,CQ6549-001,10995.0,14995,Nike,Find unstoppable comfort in the Nike Air Max 270. The eye-catching Max Air 270 unit and Nike React foam midsole deliver cushioning that moves with you. A soft and minimal collar contours to your heel for an amazing fit. A glow-in-the-dark colourway celebrates the New Year.,5.0,1
Nike React Metcon AMP,CN5501-046,10995.0,13995,Nike,"The Nike React Metcon AMP takes the stability and traction from the original and pairs it with React foam, Nike's most comfortable cushioning. It feels soft and springy with a breathable Flyknit and synthetic upper, but it's still stable enough to tackle lifting and high-impact workouts.",0.0,0
Nike Air Force 1 Sage Low,AR5339-002,10995.0,8995,Nike,"Taking both height and craft to new levels, the Nike Air Force 1 Sage Low features a platform midsole and a pared-down upper for a bold yet feminine look.",4.5,36
Nike Air Max Triax 96,CD2053-105,10995.0,10995,Nike,"More than 20 years after its initial release, the Nike Air Max Triax 96 returns as a cult classic. Featuring the same iconic shape and large-volume Air unit, it brings back the classic comfort and style you remember.",5.0,2
Nike Mercurial Vapor 13 Academy MDS TF,CJ1306-401,7495.0,5247,Nike,"Dream of speed and play fast in the Nike Mercurial Vapor 13 Academy MDS TF. The soft upper wraps your foot for a second-skin fit, while the rubber sole helps supercharge traction on turf.",0.0,0
PG 3 NASA,CI2666-400,9995.0,7997,Nike,"Paul George's moon shot took him from Palmdale to basketball stardom, and now he's heading to new heights. This space-themed version of the PG 3 offers sensational traction, springy responsiveness and lightweight containment for seamless moves between offence and defence.",3.7,11
Nike Mercurial Vapor 13 Academy MDS IC,CJ1300-401,7495.0,5247,Nike,"Dream of speed and play fast in the Nike Mercurial Vapor 13 Academy MDS IC. The soft upper wraps your foot for a second-skin fit, while the rubber outsole helps supercharge traction on the court or the street.",0.0,0
Nike Tiempo Legend 8 Club MG,AT6107-606,10995.0,4495,Nike,The Nike Tiempo Legend 8 Club MG takes the touch of textured synthetic leather and adds a versatile multi-ground plate for traction on natural- and artificial-grass surfaces.,0.0,0
Nike Air Max 90,CI7395-100,10995.0,10995,Nike,"The Nike Air Max 90 gets you ready for the most romantic day of the year while staying true to its '90s running roots. Max Air unit helps cushion each step, while the solid-rubber Waffle outsole maximises traction.",0.0,0
Nike Air VaporMax Flyknit 2 LXX,AT5673-700,10995.0,36500,Nike,"The Nike Air VaporMax Flyknit 2 LXX places your foot directly on Air. By removing any layers in between and providing cushioning only where needed, it delivers the lightest, most flexible Air Max yet.",0.0,0
Nike Mercurial Superfly 7 Elite SE FG,CT1099-093,10995.0,24995,Nike,"Everyone starts somewhere and Kylian Mbappé started on the pitches in Bondy. With green and gold details celebrating his home district, the Nike Mercurial Superfly 7 Elite SE FG pays tribute to greatness. A streamlined upper and Nike Aerotrak zone combine for fast-paced play to blow past the competition.",0.0,0
Nike Free RN 5.0 AW,BV7775-100,8995.0,5397,Nike,"An ideal performer for runs up to 3 miles, the Nike Free RN 5.0 AW returns to its roots as a motion shoe. A stripped-down upper with single-layer mesh stretches and moves with you. Less foam in the midsole makes it easy to hit the ground running.",5.0,1
Air Jordan 1 Jester XX Low Laced,CI7815-602,10995.0,7995,Nike,"The Air Jordan 1 Jester XX Low knows not to take things too seriously, except comfort. A real and synthetic leather upper is supportive where it counts, while the exaggerated midsole adds a little altitude with responsive cushioning.",5.0,2
Nike Metcon 5 Premium,CJ0818-146,10995.0,11995,Nike,The Nike Metcon 5 Premium arms you with stability for heavy lifting and traction for sprints during high-impact training. It combines breathability and durability to be your secret weapon in the gym.,0.0,0
Nike Free RN 5.0,CI1289-100,8995.0,5397,Nike,"An ideal performer for low-mileage sprints, the Nike Free RN 5.0 returns to its roots as a running shoe. Lightweight mesh in the upper provides more stretch to feel like a second skin. Less foam in the midsole means you're ready to hit the ground running.",0.0,0
Nike Zoom Rival Fly,CD7287-003,7995.0,4797,Nike,"Inspired by Japan's Ekiden relay runners, the Nike Zoom Rival Fly features a futuristic look with a Zoom Air unit in the forefoot that gives you responsive propulsion. Flex grooves underneath optimise toe-off and soft foam cushions your stride. The mesh and synthetic upper blends strength and breathability.",0.0,0
Nike SB Zoom Stefan Janoski Canvas RM,AR7718-001,10995.0,6995,Nike,"The Nike SB Zoom Stefan Janoski Canvas RM pairs a minimal look with a modern fit. It has been updated with a new, plush sockliner and a flexible midsole for better boardfeel right out of the box.",3.4,5
Nike Tiempo Legend 8 Academy IC,AT6099-606,10995.0,6495,Nike,The Nike Tiempo Legend 8 Academy IC takes the legendary touch of calfskin leather and adds cushioning that equips you for the court or the streets. A mesh tongue and collar lining add breathability and street style.,5.0,1
Nike SB Bruin High,923112-001,7995.0,5597,Nike,"The first Nike SB shoe designed specifically for women, the Nike SB Bruin High is built for exceptional comfort and board control. With classic Bruin design lines and details, this is a fresh take on a time-honoured shoe.",4.2,6
PG 3,AO2607-401,8995.0,7197,Nike,"Paul George's moon shot took him from Palmdale to basketball stardom, and now he's heading to new heights with clouds under his feet. Built on an outsole inspired by moon craters, the PG 3 combines sensational traction with responsive Zoom Air cushioning that helps you move seamlessly between offence and defence.",4.0,19
Nike Free TR Ultra,AO3424-001,7995.0,6397,Nike,"The Nike Free TR Ultra is lightweight and flexible to be quick and adaptable for whatever workout you take on. The slip-on design has Flywire cables to securely hold your foot. Soft, flexible foam cushioning has a wider surface area for more stability.",1.0,1
Nike PhantomVNM Club FG,AO0577-717,4995.0,3497,Nike,"The Nike PhantomVNM Club FG is engineered for powerful, precise strikes that win games. A microtexture on the soft synthetic upper provides ball control, while the firm-ground plate provides the traction needed to unleash at any moment.",0.0,0
Nike MX-720-818,BQ5972-001,15995.0,11197,Nike,"Disrupt the universe in your Nike MX-720-818. Featuring materials inspired by spacesuits and quilted stitching on the upper, it takes the largest Air unit to date and blends it with the futuristic look of the final frontier. Mesh on the upper keeps your feet cool while the clear sole features the black and grey reminiscent of deep space.",0.0,0
Air Jordan 7 Retro,313358-006,15995.0,11197,Nike,"The Air Jordan 7 Retro celebrates MJ's championship legacy with a reissue of his 7th game shoe, the one he famously wore to gold-medal glory.",4.8,4
Nike SFB Gen 2 20cm (approx.),922474-001,10995.0,13995,Nike,"Made from durable nylon canvas and synthetic leather, the Nike SFB Gen 2 20cm (approx.) is a lightweight tactical boot designed for speed and flexibility over rough terrain. Inspired by Nike Free technology, the flexible sole is equipped with an aggressive traction pattern for multi-surface grip and an internal rock shield to help prevent punctures.",3.8,15
Nike Mercurial Superfly 7 Elite MDS FG,BQ5469-703,10995.0,24995,Nike,Dream of speed and play fast in the Nike Mercurial Superfly 7 Elite MDS FG. A streamlined upper combines with a Nike Aerowtrac zone for high-speed play and supercharged traction.,5.0,1
Nike Epic Phantom React,CI1290-100,13995.0,8397,Nike,"Soft to the touch, the Nike Epic Phantom React lets go of laces for a slip-on style that gets you up and running in no time. A snug, secure, sock-like fit within a breathable Flyknit and synthetic upper feels as though the Phantom ""disappears"" as you run.",5.0,2
Nike Air Max 720 SE,BV6484-002,15995.0,11197,Nike,"Boasting Nike's tallest Air unit to date, the Nike Air Max 720 SE offers 360 degrees of cushioning and then some. With a jaw-dropping outsole and moulded upper, this shoe brings future style to the present day.",0.0,0
Nike Air Huarache Ultra,885118-001,8995.0,7197,Nike,The Nike Air Huarache Ultra Women's Sandal helps keep your feet cool and comfortable on warmer days.,4.6,12
Nike Wildhorse 6,BV7099-400,10995.0,9995,Nike,"The Nike Wildhorse 6 keeps it stable, secure and lightweight on the trail. An updated outsole delivers the traction you need, while a foam midsole keeps you cushioned on your run.",4.5,2
Nike Air Max 270 React SE,BV3387-400,10995.0,13995,Nike,"Nike's first lifestyle Air Max meets the softest, smoothest and most resilient foam yet in the Nike Air Max 270 React. The design draws from the Air Max pantheon, showcasing Nike's greatest innovation with its large window. Details on the upper take inspiration from bubble wrap and add a playful, modern style that looks as good as it feels.",0.0,0
Nike Benassi JDI BETRUE,CD2717-001,10995.0,4495,Nike,"The Nike Benassi JDI BETRUE Slide creates lightweight comfort in a classic design, while the soft foam sole cushions your every step.",4.3,3
Nike Zoom Rise,BQ5467-101,11995.0,8397,Nike,"Bounce like never before in the Zoom Rise, Nike Basketball's artfully crafted creation for the upwardly mobile. This mid-top provides containment and support up through the ankle, while an extra-large Nike Zoom Air unit under the ball of your foot redefines how responsive a shoe can be.",4.0,2
Nike Tiempo Legend 8 Club IC,AT6110-004,4495.0,3147,Nike,The Nike Tiempo Legend 8 Club IC takes the touch of textured synthetic leather and adds a grippy rubber outsole for multi-directional traction.,2.0,1
Nike Air Max 2017,849560-001,10995.0,15995,Nike,"The Nike Air Max 2017 Women's Shoe features a seamless Flymesh upper for support and breathability. Iconic Max Air cushioning provides a lightweight, smooth feel with each step, whether you're running your three-miler or running your day.",3.5,18
Nike Flex RN 2018,AA7408-008,7495.0,5997,Nike,The Nike Flex RN 2018 Women's Running Shoe delivers a flexible fit with a lightweight knit construction to help your runs feel free and easy.,3.2,15
NikeCourt Royale AC,BQ9138-601,4495.0,3147,Nike,"Winning in both style and comfort, the NikeCourt Royale AC is as easy to get on as it is to pair with your entire warm-weather wardrobe. A hidden gore strap keeps the canvas upper looking clean and classic while easing it on and off.",5.0,1
Jordan Air Latitude 720,AV5187-602,15995.0,12797,Nike,"Boasting a bold 720 Air unit, the Jordan Air Latitude 720 offers 360 degrees of cushioning and then some. This attention-grabbing, AJ 8–inspired shoe is a celebration of '90s Jordan heritage, big-time Air and street-ready comfort.",5.0,1
Nike Phantom Vision 2 Club Dynamic Fit TF,CD4173-606,10995.0,5995,Nike,"The Nike Phantom Vision 2 Club Dynamic Fit TF provides precise touch to win. A foot-hugging inner sleeve combines with a textured synthetic leather outer layer to create a boot for the finishers, the providers and the battlers of tomorrow's game.",0.0,0
Nike Air Force 1 '07 SE,AA0287-002,8495.0,6797,Nike,The legend lives on in the Nike Air Force 1 '07 SE. This fresh take on an icon gives you classic style while playing up the AF-1's versatility with new colours and materials.,3.6,5
Nike Zoom Fly 3 Premium,BV7756-001,14995.0,10497,Nike,"Inspired by the Vaporfly, the Nike Zoom Fly 3 gives distance runners race-day comfort and durability. The power of a carbon-fibre plate keeps you in the running mile after mile.",5.0,1
Nike SB Alleyoop,CJ0882-001,10995.0,6495,Nike,"The Nike SB Alleyoop delivers comfort that lasts in a low-top silhouette. Soft suede and plush foam hug and support your foot, long after the sun goes down.",0.0,0
Nike Mercurial Vapor 13 Elite SE FG,CD6720-808,10995.0,21995,Nike,"Building on the 360-degree Flyknit innovation of the 12, the Nike Mercurial Vapor 13 Elite SE FG adds a Nike Aerowtrac zone to the forefoot and a slightly stiffer chassis to help supercharge traction.",0.0,0
Nike Air VaporMax 2019,AR6632-603,15995.0,9597,Nike,"Designed for running but adopted by the street, the Nike Air VaporMax 2019 features the lightest, most flexible Air Max cushioning to date. A stretch woven material wraps your foot for lightweight support and stability, while an external reinforcement in the heel secures the back of your foot.",3.5,11
Nike Air Zoom Structure 22,AA1640-002,10995.0,9995,Nike,"The Nike Air Zoom Structure 22 Women's Running Shoe looks fast and feels secure. Engineered mesh, a heel overlay and dynamic support throughout the midfoot all work together to provide a smooth, stable ride.",4.3,14
NikeCourt Air Zoom Vapor X,AA8027-109,10995.0,14995,Nike,"The NikeCourt Air Zoom Vapor X has an updated Dynamic Fit system with a full-length foot frame to provide ultimate control. Its new generative outsole combined with a Zoom Air unit provides a lightweight, responsive feel on the court.",4.0,3
LeBron Soldier 13 SFG,AR4225-100,11995.0,9597,Nike,"LeBron works hard in the offseason, getting stronger and fine-tuning his already devastating skills. Inspired by his dedication and commitment to inclusivity, the Soldier 13 SFG combines LeBron-tested cushioning, containment and support with a wide, flexible collar and lace-free closure that lets all players get in and out of the shoe with ease.",4.2,6
Air Jordan 13 Retro,414571-030,10995.0,15995,Nike,"Featuring a panther-inspired design that takes after Michael Jordan's on-court presence, the Air Jordan 13 Retro is based on the OG model and has the same responsive cushioning and premium materials that made it famous in the '90s.",3.9,34
Nike React Element 55 Premium,CD6964-002,11995.0,7197,Nike,"The Nike React Element 55 is a balanced blend of classic design and forward-looking innovation. Nike React foam delivers lightweight, bouncy comfort, while rubber outsole pods and an exaggerated outsole offer a cutting-edge look that begs a reaction.",4.0,1
Nike Zoom Pegasus Turbo 2,CN7383-300,10995.0,15995,Nike,"The Nike Zoom Pegasus Turbo 2 is updated with a featherlight upper, while Nike ZoomX foam brings revolutionary responsiveness to your long distance training.",0.0,0
Nike Air Max 97,CI7388-600,10995.0,16995,Nike,"The Nike Air Max 97 keeps a sneaker icon going strong with the same design details that made its reputation from the beginning: water-ripple lines, reflective piping and full-length Max Air cushioning.",5.0,1
Nike Free RN Flyknit 3.0,BV7782-001,11995.0,7197,Nike,Never worry about laces in the Nike Free RN Flyknit 3.0. This remix leaves them out—letting you slip in quickly and hit your stride even faster. Supportive yarns join stretchy technology for a lightweight upper that feels as good as it looks. Heel-to-toe grooves in the outsole move and bend with every stride.,0.0,0
Nike Air Force 1 GORE-TEX ®,CK2630-001,12995.0,10397,Nike,"The Nike Air Force 1 GORE-TEX ® retools the classic Air Force 1 with a street-approved design that meets the standards of GORE-TEX ® waterproof technology. It features water-wicking flat laces, a GORE-TEX ® bootie and GORE-TEX ® branding on the heel.",4.1,18
Nike Air Zoom Pegasus 36,CN6867-001,10995.0,10995,Nike,"The iconic Nike Air Zoom Pegasus 36 returns with more cooling perforations and mesh in the upper that targets breathability across high-heat areas. A slimmer heel collar and tongue reduces bulk, while exposed cables give you a snug fit at higher speeds.",0.0,0
Nike Phantom Venom Academy TF,AO0571-606,10995.0,7495,Nike,"The Nike Phantom Venom Academy TF is engineered for powerful, precise strikes that win games. Ridges on the instep help create spin to control the flight of the ball. The sole provides the turf traction needed to unleash at any moment.",5.0,1
Kyrie 4,943806-602,10995.0,10995,Nike,"The Kyrie 4 Men's Basketball Shoe is ultra-flexible, responsive and supportive. It's designed for Kyrie Irving's sudden changes of direction and smooth yet rapid playing style.",4.1,19
Nike Metcon 4 XD Patch,BQ7978-001,10995.0,11995,Nike,"Designed to withstand the demands of cross-training, the Nike Metcon 4 XD Patch delivers abrasion resistance with a 3D-printed upper for long-lasting wear. It comes with a set of 6 patches so you can customise your look with what motivates you most.",0.0,0
NikeCourt Royale SL,844896-002,3995.0,3197,Nike,"As fresh as the day it debuted, the NikeCourt Royale SL features classic, clean lines, a durable synthetic leather upper and a rubber cupsole for all-day comfort.",0.0,0
Nike React Metcon,BQ6046-010,10995.0,12995,Nike,"The Nike React Metcon takes the stability and traction from the training original and pairs it with Nike's most comfortable cushioning. Tackle high-impact and lifting workouts with a light, breathable upper and durable grip to keep you going.",3.7,3
Nike Phantom Vision 2 Academy Dynamic Fit TF,CD4172-606,10995.0,8495,Nike,The Nike Phantom Vision 2 Academy Dynamic Fit TF has a textured NIKESKIN overlay for durability and precise touch. Covered laces keep your striking surface clear.,0.0,0
Nike ZoomX Vista Grind SP,CT5770-300,10995.0,14995,Nike,"The Nike ZoomX Vista Grind SP is proof of the improbable, bringing you to a bold new place that's rebellious and forward thinking. Recycled foam from the Nike ZoomX family plus lightweight fabric and durable overlays come together to give the shoe a modern look and classic comfort.",5.0,1
Nike Air Max 90,CU3004-176,10995.0,9995,Nike,"30 years after its original release, the Nike Air Max 90 is back to celebrate the new year. A tonal graphic print, inspired by the folk art of paper cutting, celebrates breakthrough moments from the past that also coincided with the Year of the Rat. Soft, sateen-like material, classic TPU accents and hints of metallic silver finish this design that marks the beginning of a new decade and zodiac cycle.",0.0,0
Nike Air Max 270 React,CI3899-200,10995.0,12995,Nike,"The Nike Air Max 270 React uses lightweight, layered, no-sew materials to create a modern style that looks as good as it feels.",4.3,6
Nike Zoom Fly SP Fast,BV0389-001,16995.0,10197,Nike,"The Nike Zoom Fly SP Fast Shoe features a deconstructed upper to make the shoe lightweight and distraction-free. Underfoot, Nike React technology combines with a full-length carbon-infused nylon plate to deliver revolutionary energy return.",0.0,0
Nike Drop-Type,CQ0989-002,10995.0,5995,Nike,"With DIY attitude and classic tennis shoe appeal, the Nike Drop-Type puts a raw, experimental edge on an iconic look. Featuring distinct lines that borrow from the NikeCourt series, an exposed foam tongue and N354 branding, it lets your shoes do the talking.",4.0,1
Nike Air Max 98 SE,CI7379-400,10995.0,15995,Nike,"Always one step ahead, the Nike Air Max 98 SE features the OG design lines that were inspired by the walls of the Grand Canyon. Its fluid, textured look and full-length Nike Air cushioning set it apart, while the gradient colours add Nike heritage.",0.0,0
Nike Zoom Rival Fly 2,CN6881-300,10995.0,7995,Nike,The Nike Zoom Rival Fly 2 features a futuristic look with cushioning in the forefoot that gives a responsive feel. Flex grooves underneath optimise toe-off and soft foam cushions your stride.,0.0,0
Nike MX-720-818,CI3869-500,10995.0,15995,Nike,"The Nike MX-720-818 uses materials inspired by spacesuits with quilted stitching, for a futuristic take on classic Air Max DNA.",0.0,0
Nike Blazer Low LE,AV9370-001,6995.0,5597,Nike,The Nike Blazer Low LE refines the old-school basketball icon with updated details.,5.0,2
Nike Zoom Pegasus Turbo 2 Rise,BV1134-001,15995.0,9597,Nike,"The Nike Zoom Pegasus Turbo 2 Rise is updated with a featherlight upper, while innovative foam brings revolutionary responsiveness to your long-distance training.",4.0,5
Nike Air Max 98,CT1531-001,10995.0,15995,Nike,"At a local football club in the gritty Parisian suburb of Bondy, in between grey concrete housing projects, a kid named Kylian Mbappé practised his game. It didn't take long before that kid hit the world stage and became one of football's biggest superstars. The Nike Air Max 98 celebrates Mbappé's childhood dream with a sneaker that brings the legacy of Bondy to the neighbourhoods of the world.",0.0,0
Nike Air Max Dia SE,AR7410-603,9995.0,5997,Nike,"The Nike Air Max Dia SE features sleek lines and a sheer upper that combine classic Air Max elements into a lightweight, comfy and versatile icon. Together with its smart toe-down profile and extra lift, the Nike Air Max Dia SE offers an ever-bigger expression of Nike Air.",4.8,20
Nike Mercurial Superfly 7 Academy MDS TF,BQ5435-401,10995.0,8995,Nike,"Dream of speed and play fast in the Nike Mercurial Superfly 7 Academy MDS TF. The soft upper wraps your foot for a second-skin fit, while the rubber sole helps supercharge traction on turf.",0.0,0
Nike Tanjun,812655-011,4995.0,3997,Nike,"Named after the Japanese word for simplicity, the Nike Tanjun Women's Shoe offers an elegant, modern design for an elevated everyday look.",4.0,53
Nike Air Max 90,325213-139,9495.0,7597,Nike,The Nike Air Max 90 Women's Shoe honours its roots with a supportive upper and the excellent cushioning that made the original a favourite.,3.6,5
Nike Air Max 720 BETRUE,CJ5472-900,10995.0,15995,Nike,"Designed in collaboration with Gilbert Baker, the Nike Air Max 720 BETRUE features a rainbow-coloured upper inspired by, and in celebration of, the LGBTQ community.",5.0,1
Nike Odyssey React,AO9820-001,11995.0,9597,Nike,"The Nike Odyssey React Women's Running Shoe provides crazy comfort that lasts as long as you can run. Its Nike React foam cushioning is responsive yet lightweight, durable yet soft. This attraction of opposites creates a sensation that not only enhances the feeling of moving forwards, but makes running feel fun, too. The upper of the Nike Odyssey React is built with a lightweight, breathable fabric instead of the premium Flyknit featured on the Nike Epic React.",4.1,8
Nike Legend React,AA1626-602,10995.0,8795,Nike,"The Nike Legend React Women's Running Shoe features a breathable upper with synthetic overlays that enhance durability while smooth, responsive foam cushions every step as you run.",2.7,19
Nike Air Zoom Winflo 6,AQ8228-102,10995.0,7995,Nike,"In a fluid design that speaks the language of fast, the Nike Air Zoom Winflo 6 has less bulk and a more sculpted profile than previous versions. It has 2 Zoom Air units for targeted responsiveness in the forefoot and heel. On the top, engineered mesh optimises breathability.",3.7,10
Nike Air Zoom Vomero 14,AH7858-010,11995.0,9597,Nike,"The Nike Air Zoom Vomero 14 takes responsive cushioning to the next level. The full-length Zoom Air unit works with Nike React cushioning to deliver a super-snappy, smooth ride. On the top, the sleek design is engineered to support your stride.",2.8,11
Nike Air VaporMax SE,CI1246-302,16995.0,10197,Nike,"The Nike Air VaporMax SE wraps your foot in a stretch woven material that gives structure and support to your stride. Underfoot, the lightest, most flexible Air Max cushioning to date gives a super-bouncy sensation that rivals running on air.",3.7,3
Nike Mercurial Superfly 7 Academy MDS IC,BQ5430-401,8995.0,6297,Nike,"Dream of speed and play fast in the Nike Mercurial Superfly 7 Academy MDS IC. The soft upper wraps your foot for a second-skin fit, while the rubber sole helps supercharge traction on the court or the street.",0.0,0
NikeCourt Air Max Wildcard,AO7353-105,10995.0,7995,Nike,"The NikeCourt Air Max Wildcard delivers the comfort you need to hit hard and move fast on the court. A Max Air unit under your heel cushions every step, while an innovative Lunarlon midsole gives you a springy underfoot sensation and extra stability.",4.5,2
Nike Air Max 98,CI3709-001,10995.0,16995,Nike,The Nike Air Max 98 brings back retro Air Max style with contemporary comfort innovations. A full-length Max Air unit gives total cushioning in every step.,4.0,1
Nike SB Zoom Stefan Janoski Mid RM,AT7324-001,7995.0,6397,Nike,"The Nike SB Zoom Stefan Janoski Mid RM pairs a minimal look with a modern fit. It has been updated with a new, plush sockliner and a flexible midsole for better boardfeel right out of the box.",5.0,1
NikeCourt Air Zoom Zero,AA8022-107,10995.0,11995,Nike,"Featuring the first full-length Zoom Air unit in NikeCourt history, the NikeCourt Air Zoom Zero delivers exceptional responsiveness and great court feel. Its fabric and synthetic upper with a customisable lacing system offers second-skin-like comfort.",3.8,4
